Time/s,Azimuth/deg,Zenith/deg
1363,198.27,46.98
1364,196,47.34
1365,201.73,46.303
1366,199.33,46.651
1367,197,46.978
1368,194.74,47.285
1369,200.42,46.409
1370,198.04,46.702
1371,195.73,46.975
1372,193.49,47.23
1373,199.1,46.516
1374,196.75,46.754
1375,194.47,46.973
1376,192.24,47.175
1377,197.78,46.623
1378,195.46,46.805
1379,193.2,46.97
1380,191,47.12
1381,196.46,46.729
1382,194.17,46.857
1383,191.94,46.968
1384,189.75,47.064
1385,195.14,46.836
1386,192.88,46.909
1387,190.67,46.966
1388,188.51,47.009
1389,193.81,46.942
1390,191.59,46.96
1391,189.41,46.963
1392,187.27,46.953
1393,192.49,47.048
1394,190.3,47.012
1395,188.15,46.961
1396,186.03,46.897
1397,191.16,47.154
1398,189,47.063
1399,186.88,46.959
1400,184.79,46.842
1401,189.83,47.259
1402,187.71,47.115
1403,185.62,46.957
1404,183.56,46.787
1405,188.5,47.364
1406,186.42,47.166
1407,184.36,46.955
1408,182.32,46.731
1409,187.17,47.469
1410,185.12,47.218
1411,183.1,46.953
1412,181.09,46.676
1413,185.83,47.573
1414,183.83,47.269
1415,181.84,46.951
1416,179.86,46.622
1417,184.5,47.677
1418,182.53,47.32
1419,180.58,46.95
1420,178.63,46.567
1421,183.16,47.781
1422,181.23,47.371
1423,179.32,46.948
1424,177.41,46.513
1425,181.82,47.883
1426,179.94,47.422
1427,178.06,46.947
1428,176.18,46.459
1429,180.48,47.986
1430,178.64,47.473
1431,176.8,46.946
1432,174.96,46.406
1433,179.14,48.087
1434,177.34,47.524
1435,175.54,46.945
1436,173.74,46.353
1437,177.8,48.188
1438,176.04,47.574
1439,174.28,46.944
1440,172.52,46.3
1441,176.46,48.289
1442,174.74,47.625
1443,173.03,46.944
1444,171.3,46.248
1445,175.11,48.388
1446,173.44,47.675
1447,171.77,46.944
1448,170.08,46.197
1449,173.77,48.487
1450,172.14,47.725
1451,170.51,46.944
1452,168.87,46.146
1453,172.42,48.585
1454,170.84,47.774
1455,169.26,46.944
1456,167.66,46.095
1457,171.07,48.683
1458,169.54,47.824
1459,168,46.945
1460,166.44,46.046
1461,169.72,48.779
1462,168.24,47.873
1463,166.74,46.946
1464,165.23,45.997
1465,168.37,48.874
1466,166.94,47.922
1467,165.49,46.947
1468,164.03,45.949
1469,167.02,48.969
1470,165.64,47.971
1471,164.23,46.948
1472,162.82,45.902
1473,165.67,49.063
1474,164.33,48.02
1475,162.98,46.95
1476,161.61,45.855
1477,164.32,49.155
1478,163.03,48.068
1479,161.73,46.952
1480,160.41,45.81
1481,162.97,49.247
1482,161.72,48.116
1483,160.47,46.955
1484,159.2,45.765
1485,161.61,49.338
1486,160.42,48.163
1487,159.22,46.958
1488,158,45.721
1489,160.26,49.427
1490,159.12,48.21
1491,157.96,46.961
1492,156.8,45.679
1493,158.9,49.516
1494,157.81,48.257
1495,156.71,46.965
1496,155.6,45.637
1497,157.54,49.603
1498,156.51,48.304
1499,155.46,46.969
1500,154.4,45.596
1501,156.19,49.689
1502,155.2,48.35
1503,154.21,46.973
1504,153.21,45.557
1505,154.83,49.774
1506,153.89,48.396
1507,152.95,46.978
1508,152.01,45.518
1509,153.47,49.858
1510,152.59,48.442
1511,151.7,46.983
1512,150.81,45.481
1513,152.11,49.941
1514,151.28,48.487
1515,150.45,46.989
1516,149.62,45.445
1517,150.75,50.022
1518,149.97,48.532
1519,149.2,46.995
1520,148.43,45.41
1521,149.39,50.102
1522,148.67,48.576
1523,147.95,47.002
1524,147.24,45.377
1525,148.03,50.181
1526,147.36,48.62
1527,146.7,47.009
1528,146.04,45.345
1529,146.67,50.258
1530,146.05,48.663
1531,145.44,47.016
1532,144.85,45.314
1533,145.31,50.335
1534,144.74,48.707
1535,144.19,47.024
1536,143.66,45.284
1537,143.94,50.409
1538,143.43,48.749
1539,142.94,47.033
1540,142.47,45.256
1541,142.58,50.483
1542,142.12,48.792
1543,141.69,47.042
1544,141.28,45.229
1545,141.22,50.555
1546,140.82,48.833
1547,140.44,47.052
1548,140.1,45.204
1549,139.86,50.625
1550,139.51,48.875
1551,139.19,47.062
1552,138.91,45.181
1553,138.49,50.694
1554,138.2,48.916
1555,137.94,47.072
1556,137.72,45.158
1557,137.13,50.762
1558,136.89,48.956
1559,136.69,47.083
1560,136.53,45.138
1561,135.77,50.828
1562,135.58,48.996
1563,135.44,47.095
1564,135.35,45.119
1565,134.4,50.893
1566,134.27,49.035
1567,134.19,47.107
1568,134.16,45.101
1569,133.04,50.956
1570,132.96,49.074
1571,132.93,47.12
1572,132.98,45.085
1573,131.68,51.018
1574,131.65,49.113
1575,131.68,47.133
1576,131.79,45.071
1577,130.31,51.078
1578,130.34,49.151
1579,130.43,47.147
1580,130.6,45.059
1581,128.95,51.137
1582,129.03,49.188
1583,129.18,47.162
1584,129.42,45.048
1585,127.59,51.194
1586,127.72,49.225
1587,127.93,47.177
1588,128.23,45.039
1589,126.22,51.249
1590,126.41,49.262
1591,126.68,47.192
1592,127.05,45.031
1593,124.86,51.303
1594,125.1,49.298
1595,125.43,47.209
1596,125.86,45.026
1597,123.5,51.356
1598,123.79,49.333
1599,124.18,47.225
1600,124.67,45.022
1601,122.13,51.407
1602,122.48,49.368
1603,122.92,47.243
1604,123.49,45.02
1605,120.77,51.456
1606,121.17,49.402
1607,121.67,47.261
1608,122.3,45.02
1609,119.41,51.503
1610,119.86,49.436
1611,120.42,47.279
1612,121.11,45.021
1613,118.05,51.549
1614,118.55,49.469
1615,119.17,47.299
1616,119.93,45.025
1617,116.68,51.594
1618,117.24,49.502
1619,117.91,47.318
1620,118.74,45.03
1621,115.32,51.637
1622,115.93,49.534
1623,116.66,47.339
1624,117.55,45.037
1625,113.96,51.678
1626,114.62,49.566
1627,115.41,47.36
1628,116.36,45.046
1629,112.6,51.717
1630,113.31,49.597
1631,114.16,47.382
1632,115.17,45.057
1633,111.24,51.755
1634,112,49.628
1635,112.9,47.404
1636,113.98,45.069
1637,109.88,51.791
1638,110.69,49.658
1639,111.65,47.427
1640,112.79,45.084
1641,108.52,51.826
1642,109.38,49.687
1643,110.39,47.451
1644,111.59,45.1
1645,107.17,51.859
1646,108.08,49.716
1647,109.14,47.475
1648,110.4,45.119
1649,105.81,51.89
1650,106.77,49.745
1651,107.88,47.5
1652,109.2,45.139
1653,104.45,51.92
1654,105.46,49.773
1655,106.63,47.525
1656,108.01,45.161
1657,103.09,51.948
1658,104.15,49.8
1659,105.37,47.551
1660,106.81,45.185
1661,101.74,51.974
1662,102.84,49.827
1663,104.12,47.578
1664,105.61,45.211
1665,100.38,51.999
1666,101.53,49.853
1667,102.86,47.605
1668,104.41,45.239
1669,99.03,52.022
1670,100.23,49.878
1671,101.6,47.633
1672,103.21,45.269
1673,97.677,52.044
1674,98.918,49.904
1675,100.34,47.662
1676,102.01,45.301
1677,96.324,52.063
1678,97.61,49.928
1679,99.086,47.691
1680,100.81,45.334
1681,94.973,52.082
1682,96.303,49.952
1683,97.827,47.72
1684,99.6,45.37
1685,93.622,52.098
1686,94.997,49.976
1687,96.568,47.751
1688,98.394,45.407
1689,92.272,52.113
1690,93.69,49.999
1691,95.308,47.782
1692,97.185,45.446
1693,90.924,52.127
1694,92.384,50.021
1695,94.048,47.814
1696,95.976,45.488
1697,89.576,52.139
1698,91.078,50.043
1699,92.788,47.846
1700,94.764,45.531
1701,88.229,52.149
1702,89.773,50.064
1703,91.526,47.879
1704,93.551,45.575
1705,86.883,52.158
1706,88.468,50.085
1707,90.264,47.912
1708,92.336,45.622
1709,85.539,52.165
1710,87.163,50.105
1711,89.002,47.946
1712,91.119,45.67
1713,84.195,52.171
1714,85.858,50.125
1715,87.739,47.981
1716,89.9,45.72
1717,82.853,52.175
1718,84.554,50.145
1719,86.475,48.016
1720,88.68,45.772
1721,81.512,52.178
1722,83.251,50.163
1723,85.211,48.052
1724,87.457,45.826
1725,80.172,52.179
1726,81.947,50.182
1727,83.946,48.088
1728,86.233,45.882
1729,78.833,52.178
1730,80.644,50.199
1731,82.681,48.125
1732,85.006,45.939
1733,77.496,52.177
1734,79.342,50.217
1735,81.415,48.162
1736,83.778,45.998
1737,76.159,52.173
1738,78.04,50.233
1739,80.148,48.2
1740,82.547,46.058
1741,74.824,52.169
1742,76.738,50.25
1743,78.88,48.239
1744,81.315,46.121
1745,73.491,52.163
1746,75.437,50.266
1747,77.612,48.278
1748,80.08,46.184
1749,72.158,52.155
1750,74.136,50.281
1751,76.343,48.317
1752,78.843,46.25
1753,70.828,52.146
1754,72.836,50.296
1755,75.074,48.358
1756,77.604,46.317
1757,69.498,52.136
1758,71.536,50.31
1759,73.804,48.398
1760,76.363,46.386
1761,68.17,52.124
1762,70.237,50.324
1763,72.533,48.439
1764,75.12,46.456
1765,66.843,52.111
1766,68.938,50.338
1767,71.261,48.481
1768,73.874,46.527
1769,65.518,52.097
1770,67.64,50.351
1771,69.989,48.523
1772,72.626,46.601
1773,64.195,52.081
1774,66.342,50.364
1775,68.716,48.566
1776,71.376,46.675
1777,62.873,52.064
1778,65.044,50.376
1779,67.442,48.609
1780,70.124,46.751
1781,61.552,52.046
1782,63.748,50.388
1783,66.167,48.652
1784,68.869,46.828
1785,60.233,52.027
1786,62.451,50.399
1787,64.892,48.696
1788,67.612,46.907
1789,58.915,52.006
1790,61.155,50.41
1791,63.616,48.741
1792,66.353,46.987
1793,57.6,51.985
1794,59.86,50.421
1795,62.339,48.786
1796,65.091,47.068
1797,56.285,51.962
1798,58.565,50.431
1799,61.061,48.831
1800,63.828,47.151
1801,54.973,51.938
1802,57.271,50.441
1803,59.783,48.877
1804,62.561,47.235
1805,53.662,51.913
1806,55.977,50.451
1807,58.504,48.923
1808,61.293,47.32
1809,52.353,51.887
1810,54.684,50.46
1811,57.224,48.97
1812,60.022,47.406
1813,51.045,51.859
1814,53.392,50.469
1815,55.943,49.016
1816,58.749,47.493
1817,49.739,51.831
1818,52.1,50.477
1819,54.662,49.064
1820,57.473,47.581
1821,48.435,51.802
1822,50.808,50.486
1823,53.38,49.111
1824,56.196,47.671
1825,47.133,51.772
1826,49.517,50.494
1827,52.097,49.159
1828,54.916,47.761
1829,45.832,51.741
1830,48.227,50.501
1831,50.813,49.208
1832,53.633,47.852
1833,44.533,51.709
1834,46.937,50.509
1835,49.529,49.256
1836,52.348,47.944
1837,43.236,51.676
1838,45.648,50.516
1839,48.243,49.305
1840,51.061,48.037
1841,41.941,51.642
1842,44.359,50.522
1843,46.957,49.354
1844,49.772,48.131
1845,40.647,51.607
1846,43.071,50.529
1847,45.671,49.404
1848,48.481,48.226
1849,39.355,51.572
1850,41.784,50.535
1851,44.383,49.454
1852,47.187,48.322
1853,38.065,51.536
1854,40.497,50.541
1855,43.095,49.504
1856,45.891,48.418
1857,36.777,51.499
1858,39.211,50.547
1859,41.805,49.554
1860,44.593,48.515
1861,35.491,51.462
1862,37.925,50.553
1863,40.515,49.605
1864,43.292,48.612
1865,34.207,51.423
1866,36.64,50.558
1867,39.225,49.655
1868,41.99,48.71
1869,32.924,51.385
1870,35.355,50.563
1871,37.933,49.706
1872,40.685,48.809
1873,31.643,51.345
1874,34.071,50.568
1875,36.641,49.758
1876,39.378,48.908
1877,30.365,51.305
1878,32.788,50.573
1879,35.348,49.809
1880,38.069,49.008
1881,29.088,51.265
1882,31.505,50.578
1883,34.054,49.86
1884,36.758,49.108
1885,27.812,51.224
1886,30.223,50.583
1887,32.76,49.912
1888,35.445,49.209
1889,26.539,51.182
1890,28.941,50.587
1891,31.465,49.964
1892,34.129,49.31
1893,25.268,51.14
1894,27.66,50.591
1895,30.169,50.016
1896,32.812,49.411
1897,23.998,51.098
1898,26.38,50.596
1899,28.872,50.068
1900,31.493,49.512
1901,22.731,51.055
1902,25.1,50.6
1903,27.575,50.12
1904,30.172,49.614
1905,21.465,51.013
1906,23.82,50.604
1907,26.277,50.173
1908,28.848,49.716
1909,20.201,50.969
1910,22.542,50.608
1911,24.978,50.225
1912,27.523,49.818
1913,18.939,50.926
1914,21.263,50.612
1915,23.678,50.277
1916,26.196,49.92
1917,17.679,50.882
1918,19.986,50.616
1919,22.378,50.33
1920,24.868,50.023
1921,16.42,50.838
1922,18.709,50.619
1923,21.077,50.382
1924,23.537,50.125
1925,15.164,50.794
1926,17.432,50.623
1927,19.776,50.435
1928,22.204,50.227
1929,13.909,50.75
1930,16.156,50.627
1931,18.473,50.488
1932,20.87,50.33
1933,12.656,50.706
1934,14.881,50.631
1935,17.17,50.54
1936,19.534,50.432
1937,11.405,50.662
1938,13.606,50.635
1939,15.867,50.593
1940,18.197,50.534
1941,10.156,50.618
1942,12.331,50.639
1943,14.563,50.645
1944,16.857,50.636
1945,8.9087,50.574
1946,11.057,50.643
1947,13.258,50.698
1948,15.516,50.737
1949,7.663,50.53
1950,9.7838,50.647
1951,11.952,50.75
1952,14.174,50.839
1953,6.4191,50.486
1954,8.5108,50.651
1955,10.646,50.803
1956,12.83,50.94
1957,5.177,50.442
1958,7.2384,50.655
1959,9.3393,50.855
1960,11.484,51.041
1961,3.9366,50.398
1962,5.9665,50.659
1963,8.032,50.907
1964,10.137,51.142
1965,2.6978,50.355
1966,4.695,50.663
1967,6.724,50.96
1968,8.7882,51.242
1969,1.4608,50.312
1970,3.4241,50.668
1971,5.4155,51.012
1972,7.4382,51.342
1973,0.22548,50.269
1974,2.1536,50.672
1975,4.1064,51.063
1976,6.0868,51.441
1977,358.99,50.227
1978,0.88349,50.677
1979,2.7967,51.115
1980,4.734,51.54
1981,357.76,50.185
1982,359.61,50.682
1983,1.4865,51.167
1984,3.3799,51.638
1985,356.53,50.143
1986,358.34,50.687
1987,0.17579,51.218
1988,2.0245,51.736
1989,355.3,50.102
1990,357.08,50.692
1991,358.86,51.27
1992,0.66793,51.833
1993,354.07,50.061
1994,355.81,50.698
1995,357.55,51.321
1996,359.31,51.929
1997,352.85,50.021
1998,354.54,50.703
1999,356.24,51.372
2000,357.95,52.025
2001,351.62,49.982
2002,353.27,50.709
2003,354.93,51.422
2004,356.59,52.12
2005,350.4,49.943
2006,352,50.715
2007,353.61,51.473
2008,355.23,52.214
2009,349.18,49.904
2010,350.74,50.721
2011,352.3,51.523
2012,353.87,52.308
2013,347.96,49.866
2014,349.47,50.728
2015,350.99,51.573
2016,352.5,52.401
2017,346.74,49.829
2018,348.21,50.735
2019,349.67,51.623
2020,351.14,52.493
2021,345.52,49.793
2022,346.94,50.742
2023,348.36,51.672
2024,349.77,52.584
2025,344.31,49.758
2026,345.67,50.749
2027,347.04,51.722
2028,348.41,52.674
2029,343.09,49.723
2030,344.41,50.757
2031,345.73,51.771
2032,347.04,52.764
2033,341.88,49.689
2034,343.14,50.765
2035,344.41,51.819
2036,345.67,52.852
2037,340.67,49.656
2038,341.88,50.773
2039,343.09,51.868
2040,344.31,52.94
2041,339.46,49.624
2042,340.62,50.781
2043,341.78,51.916
2044,342.94,53.026
2045,338.25,49.593
2046,339.35,50.79
2047,340.46,51.963
2048,341.57,53.111
2049,337.04,49.563
2050,338.09,50.8
2051,339.14,52.011
2052,340.2,53.196
2053,335.83,49.534
2054,336.82,50.809
2055,337.82,52.058
2056,338.82,53.279
2057,334.62,49.505
2058,335.56,50.819
2059,336.5,52.104
2060,337.45,53.361
2061,333.42,49.478
2062,334.3,50.829
2063,335.19,52.151
2064,336.08,53.442
2065,332.21,49.452
2066,333.04,50.84
2067,333.87,52.197
2068,334.71,53.522
2069,331.01,49.427
2070,331.77,50.851
2071,332.55,52.242
2072,333.33,53.601
2073,329.8,49.404
2074,330.51,50.863
2075,331.23,52.287
2076,331.96,53.679
2077,328.6,49.381
2078,329.25,50.874
2079,329.91,52.332
2080,330.58,53.755
2081,327.4,49.36
2082,327.98,50.887
2083,328.59,52.377
2084,329.21,53.83
2085,326.2,49.34
2086,326.72,50.899
2087,327.27,52.421
2088,327.83,53.904
2089,325,49.321
2090,325.46,50.913
2091,325.95,52.464
2092,326.46,53.977
2093,323.8,49.303
2094,324.2,50.926
2095,324.63,52.507
2096,325.08,54.048
2097,322.6,49.287
2098,322.94,50.94
2099,323.31,52.55
2100,323.71,54.118
2101,321.4,49.272
2102,321.67,50.955
2103,321.99,52.592
2104,322.33,54.187
2105,320.2,49.259
2106,320.41,50.97
2107,320.67,52.634
2108,320.95,54.254
2109,319,49.247
2110,319.15,50.985
2111,319.35,52.675
2112,319.58,54.32
2113,317.8,49.236
2114,317.89,51.001
2115,318.02,52.716
2116,318.2,54.385
2117,316.6,49.227
2118,316.63,51.017
2119,316.7,52.757
2120,316.83,54.448
2121,315.4,49.219
2122,315.36,51.034
2123,315.38,52.797
2124,315.45,54.51
2125,314.21,49.212
2126,314.1,51.051
2127,314.06,52.836
2128,314.07,54.57
2129,313.01,49.207
2130,312.84,51.069
2131,312.74,52.875
2132,312.7,54.629
2133,311.81,49.204
2134,311.58,51.088
2135,311.42,52.914
2136,311.32,54.687
2137,310.61,49.202
2138,310.32,51.106
2139,310.1,52.952
2140,309.94,54.743
2141,309.42,49.202
2142,309.05,51.126
2143,308.78,52.99
2144,308.57,54.798
2145,308.22,49.203
2146,307.79,51.146
2147,307.45,53.027
2148,307.19,54.851
2149,307.02,49.206
2150,306.53,51.166
2151,306.13,53.063
2152,305.82,54.902
2153,305.82,49.21
2154,305.27,51.187
2155,304.81,53.099
2156,304.44,54.953
2157,304.62,49.216
2158,304,51.208
2159,303.49,53.135
2160,303.07,55.001
2161,303.42,49.224
2162,302.74,51.23
2163,302.17,53.17
2164,301.69,55.049
2165,302.22,49.233
2166,301.48,51.253
2167,300.85,53.205
2168,300.32,55.094
2169,301.02,49.244
2170,300.21,51.276
2171,299.53,53.239
2172,298.94,55.139
2173,299.82,49.256
2174,298.95,51.299
2175,298.21,53.272
2176,297.57,55.181
2177,298.62,49.27
2178,297.68,51.323
2179,296.89,53.305
2180,296.2,55.222
2181,297.42,49.286
2182,296.42,51.348
2183,295.56,53.338
2184,294.83,55.262
2185,296.21,49.303
2186,295.16,51.373
2187,294.24,53.37
2188,293.45,55.3
2189,295.01,49.322
2190,293.89,51.399
2191,292.92,53.401
2192,292.08,55.337
2193,293.8,49.343
2194,292.62,51.425
2195,291.6,53.432
2196,290.71,55.372
2197,292.6,49.365
2198,291.36,51.452
2199,290.28,53.463
2200,289.34,55.405
2201,291.39,49.389
2202,290.09,51.479
2203,288.96,53.492
2204,287.97,55.437
2205,290.18,49.415
2206,288.83,51.507
2207,287.64,53.522
2208,286.6,55.468
2209,288.98,49.443
2210,287.56,51.535
2211,286.32,53.551
2212,285.24,55.497
2213,287.77,49.472
2214,286.29,51.564
2215,285.01,53.579
2216,283.87,55.524
2217,286.55,49.502
2218,285.02,51.594
2219,283.69,53.607
2220,282.5,55.55
2221,285.34,49.535
2222,283.76,51.624
2223,282.37,53.634
2224,281.14,55.574
2225,284.13,49.569
2226,282.49,51.654
2227,281.05,53.661
2228,279.77,55.597
2229,282.91,49.605
2230,281.22,51.685
2231,279.73,53.687
2232,278.41,55.618
2233,281.7,49.642
2234,279.95,51.717
2235,278.41,53.713
2236,277.05,55.638
2237,280.48,49.681
2238,278.68,51.749
2239,277.1,53.738
2240,275.69,55.657
2241,279.26,49.722
2242,277.41,51.782
2243,275.78,53.763
2244,274.33,55.673
2245,278.04,49.764
2246,276.14,51.815
2247,274.46,53.787
2248,272.97,55.689
2249,276.82,49.808
2250,274.87,51.849
2251,273.15,53.811
2252,271.61,55.703
2253,275.59,49.853
2254,273.59,51.883
2255,271.83,53.834
2256,270.25,55.715
2257,274.37,49.9
2258,272.32,51.918
2259,270.51,53.857
2260,268.89,55.726
2261,273.14,49.949
2262,271.05,51.953
2263,269.2,53.879
2264,267.54,55.736
2265,271.91,49.999
2266,269.78,51.989
2267,267.88,53.901
2268,266.18,55.744
2269,270.68,50.051
2270,268.5,52.025
2271,266.57,53.922
2272,264.83,55.751
2273,269.44,50.105
2274,267.23,52.062
2275,265.25,53.943
2276,263.48,55.756
2277,268.21,50.159
2278,265.95,52.1
2279,263.94,53.963
2280,262.13,55.76
2281,266.97,50.216
2282,264.68,52.137
2283,262.63,53.983
2284,260.78,55.762
2285,265.73,50.274
2286,263.4,52.176
2287,261.31,54.003
2288,259.43,55.764
2289,264.49,50.333
2290,262.12,52.214
2291,260,54.022
2292,258.09,55.763
2293,263.25,50.394
2294,260.84,52.254
2295,258.69,54.04
2296,256.74,55.762
2297,262.01,50.456
2298,259.56,52.293
2299,257.38,54.058
2300,255.4,55.759
2301,260.76,50.52
2302,258.29,52.333
2303,256.07,54.076
2304,254.06,55.755
2305,259.51,50.585
2306,257.01,52.374
2307,254.76,54.093
2308,252.71,55.75
2309,258.26,50.651
2310,255.72,52.415
2311,253.45,54.11
2312,251.37,55.743
2313,257.01,50.719
2314,254.44,52.456
2315,252.14,54.126
2316,250.04,55.735
2317,255.75,50.788
2318,253.16,52.498
2319,250.83,54.142
2320,248.7,55.726
2321,254.5,50.858
2322,251.88,52.541
2323,249.52,54.157
2324,247.37,55.716
2325,253.24,50.93
2326,250.6,52.583
2327,248.21,54.172
2328,246.03,55.704
2329,251.97,51.002
2330,249.31,52.626
2331,246.9,54.187
2332,244.7,55.691
2333,250.71,51.077
2334,248.03,52.67
2335,245.6,54.201
2336,243.37,55.678
2337,249.45,51.152
2338,246.74,52.714
2339,244.29,54.215
2340,242.04,55.663
2341,248.18,51.228
2342,245.46,52.758
2343,242.98,54.229
2344,240.71,55.647
2345,246.91,51.306
2346,244.17,52.803
2347,241.68,54.242
2348,239.39,55.63
2349,245.63,51.384
2350,242.88,52.848
2351,240.37,54.255
2352,238.06,55.611
2353,244.36,51.464
2354,241.59,52.893
2355,239.07,54.267
2356,236.74,55.592
2357,243.08,51.544
2358,240.3,52.939
2359,237.76,54.279
2360,235.42,55.572
2361,241.8,51.626
2362,239.01,52.985
2363,236.46,54.291
2364,234.1,55.551
2365,240.52,51.709
2366,237.72,53.031
2367,235.16,54.303
2368,232.79,55.529
2369,239.24,51.792
2370,236.43,53.078
2371,233.86,54.314
2372,231.47,55.506
2373,237.95,51.877
2374,235.14,53.125
2375,232.55,54.325
2376,230.16,55.482
2377,236.66,51.962
2378,233.85,53.172
2379,231.25,54.335
2380,228.84,55.457
2381,235.37,52.048
2382,232.55,53.22
2383,229.95,54.345
2384,227.53,55.431
2385,234.08,52.135
2386,231.26,53.267
2387,228.65,54.355
2388,226.23,55.405
2389,232.78,52.223
2390,229.96,53.315
2391,227.35,54.365
2392,224.92,55.378
2393,231.49,52.311
2394,228.67,53.364
2395,226.06,54.375
2396,223.61,55.35
2397,230.19,52.401
2398,227.37,53.412
2399,224.76,54.384
2400,222.31,55.321
2401,228.88,52.491
2402,226.07,53.461
2403,223.46,54.393
2404,221.01,55.292
2405,227.58,52.581
2406,224.78,53.51
2407,222.16,54.402
2408,219.71,55.261
2409,226.27,52.672
2410,223.48,53.559
2411,220.87,54.411
2412,218.41,55.231
2413,224.97,52.764
2414,222.18,53.608
2415,219.57,54.419
2416,217.12,55.199
2417,223.66,52.856
2418,220.88,53.658
2419,218.28,54.427
2420,215.82,55.167
2421,222.34,52.949
2422,219.58,53.708
2423,216.98,54.435
2424,214.53,55.135
2425,221.03,53.042
2426,218.27,53.757
2427,215.69,54.443
2428,213.24,55.102
2429,219.71,53.135
2430,216.97,53.807
2431,214.39,54.451
2432,211.95,55.069
2433,218.39,53.229
2434,215.67,53.858
2435,213.1,54.458
2436,210.67,55.035
2437,217.07,53.323
2438,214.37,53.908
2439,211.81,54.466
2440,209.38,55
2441,215.75,53.418
2442,213.06,53.958
2443,210.52,54.473
2444,208.1,54.965
2445,214.42,53.513
2446,211.76,54.009
2447,209.23,54.48
2448,206.82,54.93
2449,213.1,53.608
2450,210.45,54.059
2451,207.94,54.487
2452,205.54,54.895
2453,211.77,53.703
2454,209.14,54.11
2455,206.65,54.494
